"ANO","MES","UF","MUNICIPIO","TIPO_REQUERIMENTO","DECISAO","SEXO","CATEGORIA","TOTAL"
"2019","04","AC","ACRELÂNDIA","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","BRASILÉIA","Requerimento de Aquisição de Arma de Fogo","Deferido","F","Cidadão",1
"2019","04","AC","BRASILÉIA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AC","BRASILÉIA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","BUJARI","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","CRUZEIRO DO SUL","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","CRUZEIRO DO SUL","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","CRUZEIRO DO SUL","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","CRUZEIRO DO SUL","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","CRUZEIRO DO SUL","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","CRUZEIRO DO SUL","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","CRUZEIRO DO SUL","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","EPITACIOLÂNDIA","Requerimento de Segunda Via de Documento","Deferido","M","Caçador de Subsistência",1
"2019","04","AC","EPITACIOLÂNDIA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","EPITACIOLÂNDIA","Requerimento de Segunda Via de Documento","Deferido","M","Cidadão",1
"2019","04","AC","FEIJÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AC","FEIJÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AC","JORDÃO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","MÂNCIO LIMA","Requerimento de Registro de Arma de Fogo","Deferido","F","Caçador de Subsistência",1
"2019","04","AC","MÂNCIO LIMA","Requerimento de Registro de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AC","MÂNCIO LIMA","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Caçador de Subsistência",1
"2019","04","AC","MANOEL URBANO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Caçador de Subsistência",1
"2019","04","AC","MARECHAL THAUMATURGO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Caçador de Subsistência",1
"2019","04","AC","MARECHAL THAUMATURGO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Caçador de Subsistência",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",2
"2019","04","AC","RIO BRANCO","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Registro de Arma de Fogo","Indeferido","M","Caçador de Subsistência",1
"2019","04","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","RIO BRANCO","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AC","RODRIGUES ALVES","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AC","RODRIGUES ALVES","Requerimento de Registro de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AC","SENA MADUREIRA","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","SENA MADUREIRA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","SENA MADUREIRA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","SENADOR GUIOMARD","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Caçador de Subsistência",1
"2019","04","AC","SENADOR GUIOMARD","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","SENADOR GUIOMARD","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","SENADOR GUIOMARD","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","SENADOR GUIOMARD","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","SENADOR GUIOMARD","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","TARAUACÁ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","TARAUACÁ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","TARAUACÁ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AC","TARAUACÁ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AC","TARAUACÁ","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AC","XAPURI","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AL","ANADIA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","ARAPIRACA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AL","ARAPIRACA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","ARAPIRACA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","ARAPIRACA","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AL","ARAPIRACA","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","ARAPIRACA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","ARAPIRACA","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","BATALHA","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","CAMPO ALEGRE","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","CAMPO GRANDE","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","CAPELA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","CAPELA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","COQUEIRO SECO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","COQUEIRO SECO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","CORURIPE","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","CORURIPE","Requerimento de Transferência de Registro de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AL","DELMIRO GOUVEIA","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","IGACI","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","IGREJA NOVA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","F","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","F","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","MACEIÓ","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","F","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","F","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",3
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",3
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","MAJOR ISIDORO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MARAGOGI","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MARAGOGI","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MARECHAL DEODORO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MARECHAL DEODORO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MARECHAL DEODORO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MARECHAL DEODORO","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","MARIBONDO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MATRIZ DE CAMARAGIBE","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","MURICI","Requerimento de Transferência de Registro de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AL","MURICI","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","PALMEIRA DOS ÍNDIOS","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","PALMEIRA DOS ÍNDIOS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","PENEDO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","PIRANHAS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","QUEBRANGULO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","RIO LARGO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","SANTANA DO IPANEMA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AL","SANTANA DO IPANEMA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","SÃO MIGUEL DOS CAMPOS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","SÃO MIGUEL DOS CAMPOS","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AL","SÃO MIGUEL DOS MILAGRES","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","SÃO SEBASTIÃO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AL","TAQUARANA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AL","UNIÃO DOS PALMARES","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AM","BARCELOS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","BOCA DO ACRE","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","CARAUARI","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","COARI","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","COARI","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","CODAJÁS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","GUAJARÁ","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AM","GUAJARÁ","Requerimento de Registro de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AM","GUAJARÁ","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Caçador de Subsistência",1
"2019","04","AM","GUAJARÁ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AM","HUMAITÁ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","HUMAITÁ","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","IPIXUNA","Requerimento de Registro de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AM","IRANDUBA","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","ITACOATIARA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","ITAPIRANGA","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AM","MANACAPURU","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AM","MANAQUIRI","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AM","MANAUS","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AM","MANAUS","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",3
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",2
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",2
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Indeferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","MAUÉS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","NOVO AIRÃO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","NOVO ARIPUANÃ","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","PAUINI","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","PRESIDENTE FIGUEIREDO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2019","04","AM","RIO PRETO DA EVA","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","SÃO GABRIEL DA CACHOEIRA","Requerimento de Aquisição de Arma de Fogo","Indeferido","F","Caçador de Subsistência",1
"2019","04","AM","SÃO GABRIEL DA CACHOEIRA","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Caçador de Subsistência",1
"2019","04","AM","TABATINGA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AM","TAPAUÁ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AP","AMAPÁ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AP","LARANJAL DO JARI","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AP","LARANJAL DO JARI","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AP","MACAPÁ","Requerimento de Registro de Arma de Fogo","Deferido","F","Cidadão",1
"2019","04","AP","MACAPÁ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2019","04","AP","MACAPÁ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AP","MACAPÁ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2019","04","AP","MACAPÁ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
