"ANO","MES","UF","MUNICIPIO","TIPO_REQUERIMENTO","DECISAO","SEXO","CATEGORIA","TOTAL"
"2023","01","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
"2023","01","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Caçador de Subsistência",1
"2023","01","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RIO BRANCO","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RIO BRANCO","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",3
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RIO BRANCO","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RIO BRANCO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RIO BRANCO","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Segunda Via de Documento","Deferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AC","RIO BRANCO","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AC","RODRIGUES ALVES","Requerimento de Registro de Arma de Fogo","Deferido","F","Cidadão",1
"2023","01","AC","RODRIGUES ALVES","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2023","01","AC","SENA MADUREIRA","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","ARAPIRACA","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","ARAPIRACA","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AL","ARAPIRACA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","ARAPIRACA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","ATALAIA","Requerimento de Segunda Via de Documento","Deferido","M","Cidadão",1
"2023","01","AL","ATALAIA","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","BATALHA","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","BATALHA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","BATALHA","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AL","BATALHA","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","BATALHA","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",2
"2023","01","AL","BOCA DA MATA","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","BRANQUINHA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","CAJUEIRO","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","CAMPO GRANDE","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","CANAPI","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","CANAPI","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","CAPELA","Requerimento de Segunda Via de Documento","Deferido","M","Cidadão",1
"2023","01","AL","CARNEIROS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","CHÃ PRETA","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","COLÔNIA LEOPOLDINA","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","CRAÍBAS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","CRAÍBAS","Requerimento de Segunda Via de Documento","Deferido","M","Cidadão",1
"2023","01","AL","DELMIRO GOUVEIA","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","DELMIRO GOUVEIA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","DELMIRO GOUVEIA","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
"2023","01","AL","GIRAU DO PONCIANO","Requerimento de Aquisição de Arma de Fogo","Deferido","F","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","GIRAU DO PONCIANO","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",3
"2023","01","AL","IGREJA NOVA","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","INHAPI","Requerimento de Registro de Arma de Fogo","Deferido","F","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","INHAPI","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","JAPARATINGA","Requerimento de Registro de Arma de Fogo","Deferido","F","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","JUNQUEIRO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","LAGOA DA CANOA","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","F","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",3
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Segunda Via de Documento","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",2
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",2
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Transferência de Registro de Arma de Fogo","Indeferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MACEIÓ","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
"2023","01","AL","MACEIÓ","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","MARECHAL DEODORO","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MARECHAL DEODORO","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","MARECHAL DEODORO","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AL","MARIBONDO","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AL","MATA GRANDE","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","OLHO D´ÁGUA DO CASADO","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","OLHO D´ÁGUA DO CASADO","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","PALMEIRA DOS ÍNDIOS","Requerimento de Aquisição de Arma de Fogo","Deferido","F","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","PALMEIRA DOS ÍNDIOS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","PALMEIRA DOS ÍNDIOS","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","PALMEIRA DOS ÍNDIOS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","PALMEIRA DOS ÍNDIOS","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","PARIPUEIRA","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","PARIPUEIRA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","PORTO DE PEDRAS","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","QUEBRANGULO","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","QUEBRANGULO","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","RIO LARGO","Requerimento de Registro de Arma de Fogo","Deferido","F","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","RIO LARGO","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AL","RIO LARGO","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","RIO LARGO","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","SANTANA DO IPANEMA","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AL","SÃO JOSÉ DA LAJE","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","SÃO LUÍS DO QUITUNDE","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AL","SÃO SEBASTIÃO","Requerimento de Porte de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AL","UNIÃO DOS PALMARES","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","AUTAZES","Requerimento de Registro de Arma de Fogo","Deferido","F","Cidadão",1
"2023","01","AM","AUTAZES","Requerimento de Aquisição de Arma de Fogo","Deferido","F","Cidadão",1
"2023","01","AM","AUTAZES","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","AUTAZES","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","AUTAZES","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","BOCA DO ACRE","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","COARI","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","COARI","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","FONTE BOA","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","IPIXUNA","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Caçador de Subsistência",1
"2023","01","AM","IRANDUBA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","IRANDUBA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
"2023","01","AM","IRANDUBA","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
"2023","01","AM","IRANDUBA","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","IRANDUBA","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","JAPURÁ","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","LÁBREA","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANACAPURU","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","F","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","F","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","F","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","F","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Porte de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Registro de Ocorrência de Arma de Fogo","Indeferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",3
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Registro de Ocorrência de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
"2023","01","AM","MANAUS","Requerimento de Transferência de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",1
"2023","01","AM","MANAUS","Requerimento de Aquisição de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",1
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Cidadão",3
"2023","01","AM","MANAUS","Requerimento de Registro de Arma de Fogo","Deferido","M","Servidor Público(Porte por prerrogativa de função)",2
