ANO;MES;UF;MUNICIPIO;TIPO_REQUERIMENTO;DECISAO;SEXO;CATEGORIA;TOTAL
2025;01;MA;IMPERATRIZ                         ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;03;MG;COROMANDEL                         ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;05;ES;GUARAPARI                          ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;2
2025;06;ES;PEDRO CANÁRIO                      ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;07;ES;PEDRO CANÁRIO                      ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;09;ES;PEDRO CANÁRIO                      ;Requerimento de Porte de Arma de Fogo                    ;Deferido     ;M;Cidadão                                           ;1
2025;06;PR;TOLEDO                             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;09;SC;JOINVILLE                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2025;08;SC;JOINVILLE                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;2
2025;08;PA;ANANINDEUA                         ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;03;RJ;NITERÓI                            ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;05;MT;APIACÁS                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;04;PE;BELO JARDIM                        ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;02;ES;SOORETAMA                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;05;ES;RIO BANANAL                        ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;08;MG;RIBEIRÃO DAS NEVES                 ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;02;MG;SANTA BÁRBARA                      ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;01;MS;TRÊS LAGOAS                        ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;01;RO;OURO PRETO DO OESTE                ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;08;GO;CALDAS NOVAS                       ;Requerimento de Porte de Arma de Fogo                    ;Deferido     ;M;Cidadão                                           ;1
2025;09;SP;GUARAÇAÍ                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;08;MA;CHAPADINHA                         ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;08;MG;SÃO GOTARDO                        ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;02;SC;CAXAMBU DO SUL                     ;Requerimento de Transferência de Registro de Arma de Fogo;Indeferido   ;M;Cidadão                                           ;1
2025;04;MG;SÃO JOAQUIM DE BICAS               ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;12;RO;ARIQUEMES                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;F;Cidadão                                           ;1
2025;03;BA;VÁRZEA DA ROÇA                     ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;05;ES;CASTELO                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;07;MT;NOVO MUNDO                         ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;09;SC;CAMPOS NOVOS                       ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;06;GO;CRISTALINA                         ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;2
2025;10;PI;PARNAÍBA                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;10;MG;PATOS DE MINAS                     ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2025;10;CE;SOBRAL                             ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2025;09;RO;NOVO HORIZONTE DO OESTE            ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;07;RR;BOA VISTA                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;F;Cidadão                                           ;1
2025;11;ES;GOVERNADOR LINDENBERG              ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;06;RO;PIMENTA BUENO                      ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;02;SC;CAPINZAL                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;01;SC;CHAPECÓ                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;10;PI;VÁRZEA GRANDE                      ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;05;RS;PORTO ALEGRE                       ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;F;Cidadão                                           ;1
2025;05;PR;GUARAPUAVA                         ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;06;ES;ALEGRE                             ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;07;SC;ERVAL VELHO                        ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;12;SC;ERVAL VELHO                        ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;08;GO;GOIÂNIA                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2025;07;MA;TIMON                              ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;09;SC;CORUPÁ                             ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;08;RS;SANTO ÂNGELO                       ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;08;BA;JUAZEIRO                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;09;BA;JUAZEIRO                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;09;AC;RIO BRANCO                         ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;10;SC;JOINVILLE                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;02;GO;MINEIROS                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;03;ES;GUAÇUÍ                             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;3
2025;03;RS;SÃO LEOPOLDO                       ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;03;BA;FEIRA DE SANTANA                   ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;05;AM;IRANDUBA                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;11;MA;SÃO LUÍS                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;03;SP;AMERICANA                          ;Requerimento de Transferência de Registro de Arma de Fogo;Indeferido   ;M;Cidadão                                           ;1
2025;04;BA;TEIXEIRA DE FREITAS                ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;04;MG;ANGELÂNDIA                         ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;03;GO;ANÁPOLIS                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;02;RS;SÃO LEOPOLDO                       ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;04;RJ;TRÊS RIOS                          ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2025;12;MS;CAMPO GRANDE                       ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;2
2025;10;SP;SÃO PAULO                          ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;09;ES;BARRA DE SÃO FRANCISCO             ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;05;SP;PERUÍBE                            ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2025;02;GO;PORANGATU                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;05;RO;OURO PRETO DO OESTE                ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;04;SP;CARAPICUÍBA                        ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;12;AM;MANAUS                             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;01;ES;AFONSO CLÁUDIO                     ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;03;RS;PORTO ALEGRE                       ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;F;Cidadão                                           ;1
2025;03;ES;VARGEM ALTA                        ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;04;AM;LÁBREA                             ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;01;SC;SÃO JOSÉ                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;08;ES;LINHARES                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;11;AL;ARAPIRACA                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;11;SP;PIRACICABA                         ;Requerimento de Transferência de Registro de Arma de Fogo;Indeferido   ;M;Cidadão                                           ;1
2025;09;SC;SANTA TEREZINHA                    ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2025;08;SC;SANTA TEREZINHA                    ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;2
2025;03;MG;CANAÃ                              ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;05;SP;FRANCA                             ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;05;BA;BARREIRAS                          ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;02;BA;BARREIRAS                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;02;MS;BATAGUASSU                         ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;02;MS;BATAGUASSU                         ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;03;DF;BRASÍLIA                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;06;RS;SANANDUVA                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;02;ES;FUNDÃO                             ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;02;SC;CURITIBANOS                        ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;09;SP;SANTO ANDRÉ                        ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2025;10;ES;VILA PAVÃO                         ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;10;MG;BETIM                              ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;03;GO;PADRE BERNARDO                     ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;2
2025;03;ES;SANTA LEOPOLDINA                   ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;10;ES;SANTA LEOPOLDINA                   ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2025;01;MG;CURVELO                            ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;F;Cidadão                                           ;1
2025;02;PI;JOSÉ DE FREITAS                    ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;04;SC;MARAVILHA                          ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;07;RS;VENÂNCIO AIRES                     ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2025;06;RS;VENÂNCIO AIRES                     ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;04;MA;SÃO LUÍS                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;02;GO;TRINDADE                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;04;MG;BELO HORIZONTE                     ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;01;ES;MARECHAL FLORIANO                  ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;01;SP;CONCHAS                            ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Indeferido   ;M;Cidadão                                           ;2
2025;05;MG;JUIZ DE FORA                       ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;2
2025;02;GO;GOIÂNIA                            ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;05;MG;SANTA LUZIA                        ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;F;Cidadão                                           ;1
2025;09;SP;SANTO ANDRÉ                        ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;11;SC;RIO NEGRINHO                       ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;03;RS;LIBERATO SALZANO                   ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;03;BA;SALVADOR                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;05;RS;IJUÍ                               ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;F;Cidadão                                           ;1
2025;03;RS;IJUÍ                               ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;F;Cidadão                                           ;1
2025;08;AL;MACEIÓ                             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;11;SC;CHAPECÓ                            ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;06;MG;CAMANDUCAIA                        ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;02;BA;CATU                               ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;10;SC;FAXINAL DOS GUEDES                 ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;03;SP;JOSÉ BONIFÁCIO                     ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;12;AL;MACEIÓ                             ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;08;SC;PAIAL                              ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2025;03;SC;CONCÓRDIA                          ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2025;09;ES;DOMINGOS MARTINS                   ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;01;SC;PONTE SERRADA                      ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;10;SC;PONTE SERRADA                      ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;07;SC;PONTE SERRADA                      ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;04;MS;CAMPO GRANDE                       ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;F;Cidadão                                           ;1
2025;04;RS;PASSO FUNDO                        ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;04;RS;ARROIO DO TIGRE                    ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;02;GO;ITUMBIARA                          ;Requerimento de Porte de Arma de Fogo                    ;Deferido     ;F;Cidadão                                           ;1
2025;12;GO;FORMOSA                            ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;09;MT;ITIQUIRA                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;01;MG;MUTUM                              ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;03;PR;APUCARANA                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;03;PR;CURITIBA                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;04;AM;MANAUS                             ;Requerimento de Porte de Arma de Fogo                    ;Deferido     ;M;Cidadão                                           ;1
2025;02;SE;NOSSA SENHORA DO SOCORRO           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;02;ES;SANTA LEOPOLDINA                   ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2025;04;RR;BOA VISTA                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;01;SP;VALINHOS                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;05;RO;RIO CRESPO                         ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;09;GO;GOIÂNIA                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;03;CE;SOBRAL                             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;07;GO;INHUMAS                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;03;RO;PORTO VELHO                        ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;03;MA;SÃO FRANCISCO DO BREJÃO            ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;03;MA;SÃO LUÍS                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;08;CE;JUAZEIRO DO NORTE                  ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2025;10;DF;BRASÍLIA                           ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2025;01;MG;UBERLÂNDIA                         ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;02;MS;CAMPO GRANDE                       ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;02;SC;CONCÓRDIA                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;04;SC;NAVEGANTES                         ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;04;RJ;BELFORD ROXO                       ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;10;MG;BELO HORIZONTE                     ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;4
2025;05;MG;UBERLÂNDIA                         ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;01;ES;VITÓRIA                            ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;03;ES;IBATIBA                            ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;08;AL;MACEIÓ                             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;F;Cidadão                                           ;1
2025;12;ES;SÃO MATEUS                         ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;05;RS;VERA CRUZ                          ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2025;01;RJ;RIO DE JANEIRO                     ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;04;SP;CORDEIRÓPOLIS                      ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;08;BA;SALVADOR                           ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2025;07;RS;ALPESTRE                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;12;SC;CERRO NEGRO                        ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;10;GO;SANCLERLÂNDIA                      ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;04;RS;MARAU                              ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;03;PB;CAMPINA GRANDE                     ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;F;Cidadão                                           ;1
2025;04;ES;JAGUARÉ                            ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;01;SC;VIDEIRA                            ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;09;MA;SÃO LUÍS                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;10;MA;SÃO LUÍS                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;10;RS;BENTO GONÇALVES                    ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;01;RS;VENÂNCIO AIRES                     ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2025;01;PA;BRAGANÇA                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;01;RS;CANELA                             ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;05;GO;CALDAS NOVAS                       ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;09;GO;CALDAS NOVAS                       ;Requerimento de Registro de Arma de Fogo                 ;Indeferido   ;M;Cidadão                                           ;1
2025;10;GO;CALDAS NOVAS                       ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;09;MS;CAMPO GRANDE                       ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;F;Cidadão                                           ;1
2025;09;MS;CAMPO GRANDE                       ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;06;RS;ESPERANÇA DO SUL                   ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2025;12;SP;CAMPINAS                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;07;MG;BRAÚNAS                            ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;02;BA;JABORANDI                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;01;RS;PORTO ALEGRE                       ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;06;AC;RIO BRANCO                         ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;05;GO;MINEIROS                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;08;GO;MINEIROS                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;01;CE;ITAITINGA                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;05;RO;RIO CRESPO                         ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;05;RR;CANTÁ                              ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;05;GO;MINEIROS                           ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2025;06;MG;ORATÓRIOS                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;07;RO;ALTA FLORESTA D´OESTE              ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;10;MG;NOVA UNIÃO                         ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2025;07;SP;HORTOLÂNDIA                        ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;11;PI;PIRIPIRI                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;10;MG;SERICITA                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;01;MG;OURO PRETO                         ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;07;MG;BETIM                              ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2025;07;RS;CANGUÇU                            ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;06;PE;GARANHUNS                          ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2025;05;AM;MANAUS                             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;2
2025;04;PA;SANTA ISABEL DO PARÁ               ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2025;11;SC;JOAÇABA                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;02;RS;PORTO ALEGRE                       ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2025;04;AP;MACAPÁ                             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
