ANO;MES;UF;MUNICIPIO;TIPO_REQUERIMENTO;DECISAO;SEXO;CATEGORIA;TOTAL
2026;06;AC;RIO BRANCO                         ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Caçador de Subsistência                           ;1
2026;04;AC;SENADOR GUIOMARD                   ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Caçador de Subsistência                           ;1
2026;05;AC;ACRELÂNDIA                         ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Caçador de Subsistência                           ;1
2026;03;MT;GUARANTÃ DO NORTE                  ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;05;RS;SANTA ROSA                         ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;02;RJ;SÃO FRANCISCO DE ITABAPOANA        ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;01;RS;TENENTE PORTELA                    ;Requerimento de Registro de Arma de Fogo                 ;Indeferido   ;M;Cidadão                                           ;1
2026;02;RS;TENENTE PORTELA                    ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2026;06;GO;RIO VERDE                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;2
2026;02;GO;HIDROLÂNDIA                        ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;03;MT;COCALINHO                          ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;04;GO;VALPARAÍSO DE GOIÁS                ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Indeferido   ;M;Cidadão                                           ;1
2026;06;GO;VALPARAÍSO DE GOIÁS                ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Indeferido   ;M;Cidadão                                           ;1
2026;02;MT;PLANALTO DA SERRA                  ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;03;MT;PLANALTO DA SERRA                  ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;01;MG;LAGOA SANTA                        ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;06;SP;SÃO PAULO                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;02;RS;ARVOREZINHA                        ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;06;MS;CAMPO GRANDE                       ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;F;Cidadão                                           ;1
2026;05;RO;NOVA BRASILÂNDIA D´OESTE           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;02;GO;PIRANHAS                           ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;05;MT;TANGARÁ DA SERRA                   ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2026;04;PA;ALMEIRIM                           ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;01;GO;JATAÍ                              ;Requerimento de Porte de Arma de Fogo                    ;Deferido     ;M;Cidadão                                           ;1
2026;03;SE;ESTÂNCIA                           ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;01;MG;BETIM                              ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;01;RS;CARAZINHO                          ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;PA;PACAJÁ                             ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;RJ;RESENDE                            ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2026;01;RS;SOLEDADE                           ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;06;RJ;RIO DE JANEIRO                     ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2026;01;SC;VIDEIRA                            ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;01;MT;SORRISO                            ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;RJ;RIO DE JANEIRO                     ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2026;01;RJ;NITERÓI                            ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;RS;CAPÃO DA CANOA                     ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;01;AL;MARECHAL DEODORO                   ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;RS;PORTO ALEGRE                       ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;03;RS;VIAMÃO                             ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;06;RS;FLORES DA CUNHA                    ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;01;RS;PASSO FUNDO                        ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;BA;UMBURANAS                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;F;Cidadão                                           ;1
2026;03;BA;UMBURANAS                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;F;Cidadão                                           ;1
2026;03;ES;SOORETAMA                          ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;05;RJ;BELFORD ROXO                       ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;03;AL;DELMIRO GOUVEIA                    ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;06;SP;RIO DAS PEDRAS                     ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;01;SP;SÃO JOSÉ DOS CAMPOS                ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;RS;ESTRELA                            ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;01;ES;VILA VELHA                         ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;2
2026;02;MG;RIBEIRÃO DAS NEVES                 ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;01;SE;ARACAJU                            ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;02;RJ;PETRÓPOLIS                         ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;01;PR;REBOUÇAS                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;01;GO;APARECIDA DE GOIÂNIA               ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;03;MG;CONTAGEM                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;04;SP;VALINHOS                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;02;MT;CUIABÁ                             ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;05;DF;BRASÍLIA                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;2
2026;06;DF;BRASÍLIA                           ;Requerimento de Transferência de Registro de Arma de Fogo;Indeferido   ;M;Cidadão                                           ;1
2026;03;MA;SANTA LUZIA DO PARUÁ               ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;RS;VIAMÃO                             ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;05;MG;MARTINS SOARES                     ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;F;Cidadão                                           ;1
2026;02;GO;GOIÂNIA                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2026;02;RS;CATUÍPE                            ;Requerimento de Transferência de Registro de Arma de Fogo;Indeferido   ;M;Cidadão                                           ;1
2026;06;RS;NOVA PETRÓPOLIS                    ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;03;MT;CHAPADA DOS GUIMARÃES              ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;03;MG;CORAÇÃO DE JESUS                   ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;RJ;CABO FRIO                          ;Requerimento de Porte de Arma de Fogo                    ;Deferido     ;M;Cidadão                                           ;1
2026;05;RJ;CABO FRIO                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;01;ES;CARIACICA                          ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;01;GO;COCALZINHO DE GOIÁS                ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;2
2026;05;RS;SÃO FRANCISCO DE PAULA             ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;05;MG;VÁRZEA DA PALMA                    ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;04;RS;CAXIAS DO SUL                      ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;04;GO;BONFINÓPOLIS                       ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;MG;SÃO FRANCISCO                      ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;05;SP;SÃO PAULO                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;01;DF;BRASÍLIA                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;8
2026;02;MG;CAPINÓPOLIS                        ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;04;MS;BATAYPORÃ                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;05;SP;NOVA ODESSA                        ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;05;SP;NOVA ODESSA                        ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;03;MG;UBERLÂNDIA                         ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;SC;CAMPOS NOVOS                       ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;06;GO;VALPARAÍSO DE GOIÁS                ;Requerimento de Registro de Arma de Fogo                 ;Indeferido   ;M;Cidadão                                           ;1
2026;03;MG;BONFIM                             ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;06;RS;SANANDUVA                          ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;2
2026;02;RJ;CAMPOS DOS GOYTACAZES              ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;MG;UBERLÂNDIA                         ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;03;RS;SÃO SEBASTIÃO DO CAÍ               ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;PE;OLINDA                             ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;04;ES;JAGUARÉ                            ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;PE;VITÓRIA DE SANTO ANTÃO             ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;02;RO;ROLIM DE MOURA                     ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;2
2026;01;PA;PLACAS                             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;PA;PLACAS                             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;03;PE;CAMOCIM DE SÃO FÉLIX               ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;GO;APARECIDA DE GOIÂNIA               ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;RS;CATUÍPE                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;06;GO;GOIÂNIA                            ;Requerimento de Porte de Arma de Fogo                    ;Deferido     ;M;Cidadão                                           ;1
2026;04;DF;BRASÍLIA                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;4
2026;02;RO;SANTA LUZIA D´OESTE                ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;01;RS;ESTEIO                             ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;PE;TAQUARITINGA DO NORTE              ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;SP;SOROCABA                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;02;TO;PALMAS                             ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;06;DF;BRASÍLIA                           ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;03;RS;CACHOEIRINHA                       ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2026;04;RS;ESTEIO                             ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;SC;JOINVILLE                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;01;DF;BRASÍLIA                           ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2026;06;RS;VERANÓPOLIS                        ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;PE;RECIFE                             ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2026;05;SP;SÃO PAULO                          ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;01;PA;BREU BRANCO                        ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;DF;BRASÍLIA                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;4
2026;05;DF;BRASÍLIA                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;6
2026;03;PI;TERESINA                           ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Indeferido   ;M;Cidadão                                           ;1
2026;03;RS;PASSO FUNDO                        ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;03;DF;BRASÍLIA                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;MT;GUARANTÃ DO NORTE                  ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;PE;PETROLINA                          ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;03;RS;ENCANTADO                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;03;AL;IGREJA NOVA                        ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;MS;MIRANDA                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;RS;GRAVATAÍ                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;06;RS;GRAVATAÍ                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;PE;VITÓRIA DE SANTO ANTÃO             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;05;RS;ROSÁRIO DO SUL                     ;Requerimento de Porte de Arma de Fogo                    ;Deferido     ;M;Cidadão                                           ;1
2026;01;SC;LINDÓIA DO SUL                     ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;05;RJ;SÃO GONÇALO                        ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2026;01;AC;RIO BRANCO                         ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;01;TO;PALMAS                             ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;06;SC;CAMPOS NOVOS                       ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;05;MT;NOVA GUARITA                       ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;04;PE;JABOATÃO DOS GUARARAPES            ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;3
2026;05;SC;LAGES                              ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;RS;PORTO ALEGRE                       ;Requerimento de Registro de Arma de Fogo                 ;Indeferido   ;M;Cidadão                                           ;1
2026;04;RS;GRAVATAÍ                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;02;RS;ERECHIM                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;01;MA;SÃO LUÍS                           ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;05;MG;ITAÚNA                             ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;SC;ARAQUARI                           ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;GO;GOIÂNIA                            ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;02;MS;DOURADOS                           ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;04;AC;CAPIXABA                           ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;04;BA;SALVADOR                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;2
2026;05;TO;PALMAS                             ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;05;SC;JOINVILLE                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;PB;JOÃO PESSOA                        ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;04;MA;IMPERATRIZ                         ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;03;SC;ORLEANS                            ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;03;RS;SÃO BORJA                          ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;04;RS;CANGUÇU                            ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;06;RN;PARNAMIRIM                         ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;03;MG;NOVA LIMA                          ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;F;Cidadão                                           ;1
2026;05;ES;SERRA                              ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;PE;VITÓRIA DE SANTO ANTÃO             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;01;RS;PARAÍ                              ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;PI;TERESINA                           ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;03;AL;GIRAU DO PONCIANO                  ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;SC;XANXERÊ                            ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2026;03;PR;PIRAQUARA                          ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;04;DF;BRASÍLIA                           ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;4
2026;04;DF;BRASÍLIA                           ;Requerimento de Porte de Arma de Fogo                    ;Deferido     ;M;Cidadão                                           ;1
2026;03;SP;CAMPINAS                           ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;04;BA;CAMAÇARI                           ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;03;RS;PASSO FUNDO                        ;Requerimento de Segunda Via de Documento                 ;Indeferido   ;M;Cidadão                                           ;1
2026;04;DF;BRASÍLIA                           ;Requerimento de Transferência de Registro de Arma de Fogo;Deferido     ;M;Cidadão                                           ;1
2026;03;RS;CAXIAS DO SUL                      ;Requerimento de Porte de Arma de Fogo                    ;Indeferido   ;M;Cidadão                                           ;1
2026;01;RS;PORTO ALEGRE                       ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;03;RS;CHIAPETTA                          ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;RS;PANTANO GRANDE                     ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;04;RS;PORTO ALEGRE                       ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;2
2026;03;RS;CARAZINHO                          ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;05;RN;AÇU                                ;Requerimento de Aquisição de Arma de Fogo                ;Deferido     ;M;Cidadão                                           ;1
2026;02;ES;BOA ESPERANÇA                      ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;02;RJ;RIO DE JANEIRO                     ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;3
2026;03;SC;URUBICI                            ;Requerimento de Segunda Via de Documento                 ;Deferido     ;M;Cidadão                                           ;1
2026;02;MS;DOURADOS                           ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;02;MG;PARÁ DE MINAS                      ;Requerimento de Registro de Arma de Fogo                 ;Deferido     ;M;Cidadão                                           ;1
2026;05;PE;RECIFE                             ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Indeferido   ;M;Cidadão                                           ;1
2026;03;PE;RECIFE                             ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;RS;NOVO HAMBURGO                      ;Requerimento de Aquisição de Arma de Fogo                ;Indeferido   ;M;Cidadão                                           ;1
2026;02;SC;PALHOÇA                            ;Requerimento de Registro de Ocorrência de Arma de Fogo   ;Deferido     ;M;Cidadão                                           ;1
2026;01;DF;BRASÍLIA                           ;Requerimento de Porte de Arma de Fogo                    ;Deferido     ;M;Cidadão                                           ;1
