ANO_EMISSAO;MES_MISSAO;UF;MUNICIPIO;TIPO;STATUS;ABRANGENCIA;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;SEXO;TOTAL
2025;01;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;01;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;2
2025;01;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;M;1
2025;01;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;F;1
2025;01;GO;GOIÂNIA                            ;Defesa Pessoal         ;Ativo - Válido;Regional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;01;GO;GOIÂNIA                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;2
2025;01;GO;GOIÂNIA                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;4
2025;01;GO;GOIÂNIA                            ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;GO;IACIARA                            ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;01;GO;INHUMAS                            ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;M;1
2025;01;GO;JATAÍ                              ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;01;GO;LUZIÂNIA                           ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;01;GO;MONTIVIDIU                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;01;GO;NERÓPOLIS                          ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;GO;RIO VERDE                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;3
2025;01;GO;RIO VERDE                          ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;4
2025;01;GO;RIO VERDE                          ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;GO;RIO VERDE                          ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;GO;SANTA HELENA DE GOIÁS              ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;GO;SANTA HELENA DE GOIÁS              ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;4
2025;01;GO;SANTA HELENA DE GOIÁS              ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;GO;SILVÂNIA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;01;GO;SÃO FRANCISCO DE GOIÁS             ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;01;GO;SÃO LUÍS DE MONTES BELOS           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;01;GO;TURVÂNIA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;01;GO;VALPARAÍSO DE GOIÁS                ;Defesa Pessoal         ;Vencido       ;Regional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;M;1
2025;01;GO;ÁGUAS LINDAS DE GOIÁS              ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;01;GO;ÁGUAS LINDAS DE GOIÁS              ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;01;GO;ÁGUAS LINDAS DE GOIÁS              ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;01;GO;ÁGUAS LINDAS DE GOIÁS              ;Defesa Pessoal         ;Cancelado     ;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;01;MA;IMPERATRIZ                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;01;MA;IMPERATRIZ                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;01;MA;IMPERATRIZ                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;1
2025;01;MA;SÃO LUÍS                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;01;MG;BELO HORIZONTE                     ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;7
2025;01;MG;BELO HORIZONTE                     ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;19
2025;01;MG;BELO HORIZONTE                     ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;MG;BOCAIÚVA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;01;MG;BOTELHOS                           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;MG;CALDAS                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;MG;CONTAGEM                           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;MG;GOVERNADOR VALADARES               ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;01;MG;LAGOA SANTA                        ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;MG;POÇOS DE CALDAS                    ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;3
2025;01;MG;POÇOS DE CALDAS                    ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;10
2025;01;MG;POÇOS DE CALDAS                    ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;MG;RIBEIRÃO DAS NEVES                 ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;MG;SABARÁ                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;MG;SANTA LUZIA                        ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;MG;SETE LAGOAS                        ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;MG;SÃO JOAQUIM DE BICAS               ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;MG;VESPASIANO                         ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;MS;CAMPO GRANDE                       ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;01;MS;CORUMBÁ                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;MS;CORUMBÁ                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;8
2025;01;MS;SETE QUEDAS                        ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;01;MT;CONFRESA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;ALFA-PROJ (SPOL S.R.O.)                                               ;.380 ACP                                          ;M;1
2025;01;MT;LUCAS DO RIO VERDE                 ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;MT;LUCAS DO RIO VERDE                 ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;8
2025;01;MT;NOVA MUTUM                         ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PA;ANANINDEUA                         ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;01;PA;BELÉM                              ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;01;PA;BELÉM                              ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;01;PA;CASTANHAL                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;01;PA;PACAJÁ                             ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;F;1
2025;01;PA;REDENÇÃO                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;2
2025;01;PB;BAYEUX                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PB;JOÃO PESSOA                        ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;3
2025;01;PB;JOÃO PESSOA                        ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;6
2025;01;PB;SANTA RITA                         ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PE;ABREU E LIMA                       ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PE;CABO DE SANTO AGOSTINHO            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;PE;CABO DE SANTO AGOSTINHO            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PE;CARPINA                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;PE;ESCADA                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PE;IPOJUCA                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;PE;IPOJUCA                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;01;PE;JABOATÃO DOS GUARARAPES            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;01;PE;OLINDA                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;4
2025;01;PE;PAULISTA                           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PE;PETROLINA                          ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;01;PE;RECIFE                             ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;01;PE;RECIFE                             ;Defesa Pessoal         ;Cancelado     ;Regional  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;01;PE;RECIFE                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;3
2025;01;PE;RECIFE                             ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;7
2025;01;PE;SÃO LOURENÇO DA MATA               ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;01;PI;ACAUÃ                              ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PI;CAMPO MAIOR                        ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PI;PARNAÍBA                           ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PI;PARNAÍBA                           ;Funcional              ;Cancelado     ;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PI;TERESINA                           ;Funcional              ;Ativo - Válido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;7
2025;01;PR;CASCAVEL                           ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;01;PR;COLOMBO                            ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;01;PR;CURITIBA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;1
2025;01;PR;CURITIBA                           ;Defesa Pessoal         ;Ativo - Válido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;2
2025;01;PR;CURITIBA                           ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;M;1
2025;01;PR;CURITIBA                           ;Defesa Pessoal         ;Ativo - Válido;Nacional  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;1
2025;01;PR;CURITIBA                           ;Funcional              ;Ativo - Válido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
