"ANO_EMISSAO","MES_MISSAO","UF","MUNICIPIO","TIPO","STATUS","ABRANGENCIA","ESPECIE_ARMA","MARCA_ARMA","CALIBRE_ARMA","SEXO","TOTAL"
"1986","03","DF","BRASÍLIA","Funcional","Vencido","Nacional","","","","M",1
"1999","11","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2004","08","PE","CARUARU","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2004","12","GO","GOIÂNIA","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2005","01","RS","PASSO FUNDO","Defesa Pessoal","Vencido","Estadual","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2005","01","RS","PORTO ALEGRE","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2005","05","RS","CANOAS","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2006","07","RJ","RIO DE JANEIRO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","01","RJ","RIO DE JANEIRO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","03","GO","CIDADE OCIDENTAL","Defesa Pessoal","Cancelado","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","03","MT","CUIABÁ","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","04","AL","ATALAIA","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","04","AL","CAPELA","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","04","AL","MACEIÓ","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","04","AL","MACEIÓ","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","04","CE","FORTALEZA","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","04","DF","BRASÍLIA","Defesa Pessoal","Vencido","Regional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","04","GO","GOIÂNIA","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","04","GO","TRINDADE","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","04","MG","BELO HORIZONTE","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","04","MG","GOVERNADOR VALADARES","Defesa Pessoal","Cancelado","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","04","MG","RUBIM","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","04","MG","SANTA LUZIA","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","04","PB","JOÃO PESSOA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","04","PE","RECIFE","Defesa Pessoal","Vencido","Estadual","Revolver","COLT",".38","M",1
"2007","04","RJ","CABO FRIO","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","04","RJ","SAQUAREMA","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","04","RS","PASSO FUNDO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","04","RS","TUPANCIRETÃ","Defesa Pessoal","Vencido","Estadual","Revolver","TAURUS ARMAS S.A.",".32","M",1
"2007","04","SP","ATIBAIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","04","SP","CAMPINAS","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","04","SP","SÃO PAULO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","AC","RIO BRANCO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","AL","ARAPIRACA","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","AL","MACEIÓ","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","05","AL","MACEIÓ","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",3
"2007","05","AL","MACEIÓ","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",2
"2007","05","AL","MACEIÓ","Defesa Pessoal","Vencido","Regional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","05","BA","FEIRA DE SANTANA","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","CE","CRATO","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","CE","FORTALEZA","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","CE","FORTALEZA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","CE","FORTALEZA","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",2
"2007","05","CE","FORTALEZA","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","DF","BRASÍLIA","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.","6,35mm","M",1
"2007","05","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",2
"2007","05","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Revolver","INA (INDÚSTRIA NACIONAL DE ARMAS)",".38","M",1
"2007","05","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",2
"2007","05","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Revolver","SMITH & WESSON",".38","M",1
"2007","05","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",2
"2007","05","ES","AFONSO CLÁUDIO","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","05","ES","VITÓRIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","GO","APARECIDA DE GOIÂNIA","Defesa Pessoal","Vencido","Estadual","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","05","GO","SÃO LUÍS DE MONTES BELOS","Defesa Pessoal","Cancelado","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","MA","CENTRO DO GUILHERME","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","F",1
"2007","05","MG","BELO HORIZONTE","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",3
"2007","05","MG","BELO HORIZONTE","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","MG","BELO HORIZONTE","Defesa Pessoal","Vencido","Nacional","Revolver","SMITH & WESSON",".38","M",1
"2007","05","MG","BETIM","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","MG","CARATINGA","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","05","MG","PASSOS","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","MG","RIBEIRÃO DAS NEVES","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","MG","RIBEIRÃO DAS NEVES","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","MG","SANTA LUZIA","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",2
"2007","05","MT","CUIABÁ","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","MT","CUIABÁ","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","05","MT","CUIABÁ","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","05","MT","CUIABÁ","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","PE","PETROLINA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","PE","RECIFE","Defesa Pessoal","Vencido","Estadual","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","05","PE","RECIFE","Defesa Pessoal","Vencido","Regional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","05","PE","SALGUEIRO","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","05","PR","CAMPO LARGO","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","PR","CURITIBA","Defesa Pessoal","Vencido","Estadual","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","F",1
"2007","05","PR","CURITIBA","Defesa Pessoal","Vencido","Nacional","Revolver","SMITH & WESSON",".38","M",1
"2007","05","PR","FOZ DO IGUAÇU","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","F",1
"2007","05","PR","GUAÍRA","Defesa Pessoal","Vencido","Nacional","Pistola","CZ (CESKOSLOVENSKA ZBROJOVKA)",".380","M",1
"2007","05","RJ","DUQUE DE CAXIAS","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","RJ","DUQUE DE CAXIAS","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","05","RJ","MARICÁ","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","05","RJ","NILÓPOLIS","Defesa Pessoal","Vencido","Nacional","Pistola","IMBEL",".380","M",1
"2007","05","RJ","NITERÓI","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","RJ","NOVA IGUAÇU","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","05","RJ","RIO DE JANEIRO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","F",1
"2007","05","RJ","RIO DE JANEIRO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",4
"2007","05","RJ","RIO DE JANEIRO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.","7,65mm","M",1
"2007","05","RJ","RIO DE JANEIRO","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",2
"2007","05","RJ","SÃO PEDRO DA ALDEIA","Defesa Pessoal","Cancelado","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","RO","ARIQUEMES","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","RS","ALVORADA","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","05","RS","CANOAS","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","RS","CANOAS","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","RS","NOVA SANTA RITA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","RS","PORTO ALEGRE","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","RS","PORTO ALEGRE","Defesa Pessoal","Vencido","Estadual","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","05","RS","PORTO ALEGRE","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",4
"2007","05","SC","FLORIANÓPOLIS","Defesa Pessoal","Cancelado","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","SC","FLORIANÓPOLIS","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","SC","FLORIANÓPOLIS","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",2
"2007","05","SE","ARACAJU","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",2
"2007","05","SE","ARACAJU","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","05","SP","CAMPINAS","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","05","SP","MOGI MIRIM","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","SP","PRESIDENTE PRUDENTE","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","SP","SANTANA DE PARNAÍBA","Defesa Pessoal","Vencido","Estadual","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","05","SP","SANTOS","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","05","SP","SÃO PAULO","Defesa Pessoal","Vencido","Nacional","Pistola","BROWNING ARMS COMPANY",".380","M",1
"2007","05","SP","SÃO PAULO","Defesa Pessoal","Vencido","Nacional","Pistola","FN HERSTAL (FABRIQUE NATIONALE D ARMES DE GUERRE HERSTAL)","7,65mm","M",1
"2007","05","SP","SÃO PAULO","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",2
"2007","05","SP","SÃO PAULO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",6
"2007","05","SP","SÃO PAULO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.","6,35mm","M",1
"2007","05","SP","SÃO PAULO","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","05","SP","SÃO PAULO","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","06","AL","MACEIÓ","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",2
"2007","06","AL","TAQUARANA","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","06","CE","ICÓ","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","06","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","06","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Pistola","SAUER (J.P. SAUER & SOHN)",".380","M",1
"2007","06","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",3
"2007","06","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",2
"2007","06","ES","CASTELO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","06","ES","VITÓRIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",2
"2007","06","PR","CURITIBA","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",2
"2007","06","RJ","RIO DE JANEIRO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","06","RJ","SÃO JOÃO DE MERITI","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","06","RR","BOA VISTA","Defesa Pessoal","Vencido","Estadual","Pistola","ASTRA (ASTRA UNCETA Y CÍA)","7,65mm","M",1
"2007","06","RS","ESMERALDA","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","06","SP","BERTIOGA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","06","SP","CABREÚVA","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","06","SP","SÃO PAULO","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","06","SP","SÃO PAULO","Defesa Pessoal","Vencido","Estadual","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","07","AC","RIO BRANCO","Defesa Pessoal","Cancelado","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","AC","RIO BRANCO","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",4
"2007","07","AC","RIO BRANCO","Defesa Pessoal","Vencido","Nacional","Revolver","ZBROJOVKA BRNO",".22 LR","M",1
"2007","07","AL","MACEIÓ","Defesa Pessoal","Cancelado","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","AL","MACEIÓ","Defesa Pessoal","Cancelado","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","07","AL","PENEDO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","BA","SALVADOR","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","BA","SALVADOR","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","07","BA","SALVADOR","Defesa Pessoal","Vencido","Regional","Revolver","SMITH & WESSON",".38","M",1
"2007","07","CE","FORTALEZA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","CE","FORTALEZA","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","07","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".40 S&W","M",4
"2007","07","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",2
"2007","07","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.","7,65mm","M",2
"2007","07","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",3
"2007","07","ES","CARIACICA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","MA","SÃO LUÍS","Defesa Pessoal","Vencido","Nacional","Pistola","CZ (CESKOSLOVENSKA ZBROJOVKA)",".380","M",1
"2007","07","MG","GOVERNADOR VALADARES","Defesa Pessoal","Vencido","Estadual","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","07","MG","SÃO DOMINGOS DO PRATA","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","MG","UBERLÂNDIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","PE","JABOATÃO DOS GUARARAPES","Defesa Pessoal","Vencido","Estadual","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","07","PE","SÃO JOSÉ DO BELMONTE","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","PR","CURITIBA","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","07","PR","CURITIBA","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","07","PR","CURITIBA","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","PR","CURITIBA","Defesa Pessoal","Vencido","Regional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","07","PR","LONDRINA","Defesa Pessoal","Vencido","Regional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","07","RJ","COMENDADOR LEVY GASPARIAN","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","07","RJ","RIO DE JANEIRO","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","RS","BENTO GONÇALVES","Defesa Pessoal","Vencido","Regional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","07","RS","CAXIAS DO SUL","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","RS","CAXIAS DO SUL","Defesa Pessoal","Vencido","Regional","Pistola","IMBEL",".380","M",1
"2007","07","RS","CAXIAS DO SUL","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","RS","PORTO ALEGRE","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","07","RS","PORTO ALEGRE","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","RS","ROSÁRIO DO SUL","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","SC","FLORIANÓPOLIS","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","SP","DIADEMA","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","SP","GUARULHOS","Defesa Pessoal","Cancelado","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","SP","GUARULHOS","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","SP","SANTO ANDRÉ","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","07","SP","SANTOS","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","07","SP","SÃO PAULO","Defesa Pessoal","Cancelado","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","07","SP","SÃO PAULO","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","07","SP","SÃO PAULO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",2
"2007","07","TO","PALMAS","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","AC","RIO BRANCO","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","AL","MACEIÓ","Defesa Pessoal","Vencido","Nacional","Pistola","CESKA ZBROJOVKA BRNO",".380","M",1
"2007","08","AL","MACEIÓ","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","08","AL","MACEIÓ","Defesa Pessoal","Vencido","Regional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","08","AL","MAJOR ISIDORO","Defesa Pessoal","Vencido","Regional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","AP","MACAPÁ","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","BA","SALVADOR","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","08","BA","SALVADOR","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",3
"2007","08","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",2
"2007","08","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",3
"2007","08","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","F",1
"2007","08","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","08","DF","BRASÍLIA","Defesa Pessoal","Vencido","Nacional","Revolver","TAURUS ARMAS S.A.",".38","M",2
"2007","08","ES","VILA VELHA","Defesa Pessoal","Vencido","Nacional","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","08","ES","VILA VELHA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","ES","VITÓRIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","GO","APARECIDA DE GOIÂNIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","GO","GOIÂNIA","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","MG","BELO HORIZONTE","Defesa Pessoal","Vencido","Estadual","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","M",1
"2007","08","MG","BELO HORIZONTE","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",5
"2007","08","MG","BELO HORIZONTE","Defesa Pessoal","Vencido","Estadual","Revolver","ROSSI (AMADEO ROSSI S.A.)",".32","M",1
"2007","08","MG","BELO HORIZONTE","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","MG","BELO HORIZONTE","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
"2007","08","MG","CONTAGEM","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","MG","CONTAGEM","Defesa Pessoal","Vencido","Estadual","Revolver","TAURUS ARMAS S.A.",".38","M",1
"2007","08","MG","SETE LAGOAS","Defesa Pessoal","Vencido","Estadual","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","MG","TEÓFILO OTONI","Defesa Pessoal","Vencido","Nacional","Pistola","TAURUS ARMAS S.A.",".380","M",1
"2007","08","MG","TEÓFILO OTONI","Defesa Pessoal","Vencido","Nacional","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","M",1
