ANO_EMISSAO;MES_MISSAO;UF;MUNICIPIO;STATUS_REGISTRO;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;SEXO;CATEGORIA;TOTAL
2025;01;BA;CASA NOVA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;M;Cidadão                                           ;1
2025;01;BA;FEIRA DE SANTANA                   ;Ativo/Válido;Espingarda                                        ;TOROS ARMS                                                            ;12                                                ;M;Cidadão                                           ;1
2025;01;BA;FEIRA DE SANTANA                   ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;F;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;FEIRA DE SANTANA                   ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;FORMOSA DO RIO PRETO               ;Ativo/Válido;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;12                                                ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;FORMOSA DO RIO PRETO               ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;IGRAPIÚNA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;M;Cidadão                                           ;1
2025;01;BA;IPIRÁ                              ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;BA;JACOBINA                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;F;Cidadão                                           ;1
2025;01;BA;JACOBINA                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;BA;JACOBINA                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;1
2025;01;BA;JUAZEIRO                           ;Ativo/Válido;Espingarda                                        ;HATSAN ARMS                                                           ;12                                                ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;JUAZEIRO                           ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;9x19mm                                            ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;JUAZEIRO                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;JUAZEIRO                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;LAURO DE FREITAS                   ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;Cidadão                                           ;1
2025;01;BA;MARAGOGIPE                         ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;F;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;MARAGOGIPE                         ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);2
2025;01;BA;POJUCA                             ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;PRESIDENTE DUTRA                   ;Ativo/Válido;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;RIO REAL                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;BA;SALVADOR                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;F;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;SALVADOR                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);3
2025;01;BA;SALVADOR                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;2
2025;01;BA;SEBASTIÃO LARANJEIRAS              ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;SENHOR DO BONFIM                   ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;9x19mm                                            ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;SÃO DESIDÉRIO                      ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;BA;SÃO DESIDÉRIO                      ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;1
2025;01;BA;TANQUINHO                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;BA;TEIXEIRA DE FREITAS                ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;BA;TERRA NOVA                         ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;Cidadão                                           ;1
2025;01;BA;VALENÇA                            ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;Cidadão                                           ;1
2025;01;BA;VITÓRIA DA CONQUISTA               ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;CE;ASSARÉ                             ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;1
2025;01;CE;AURORA                             ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;1
2025;01;CE;BOA VIAGEM                         ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;F;Cidadão                                           ;1
2025;01;CE;BOA VIAGEM                         ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;2
2025;01;CE;CANINDÉ                            ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;CE;CARIÚS                             ;Ativo/Válido;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;Cidadão                                           ;1
2025;01;CE;CASCAVEL                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;1
2025;01;CE;CAUCAIA                            ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;CE;CAUCAIA                            ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;CE;CRATEÚS                            ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;CE;CRATEÚS                            ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;Cidadão                                           ;1
2025;01;CE;FORTALEZA                          ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;Cidadão                                           ;4
2025;01;CE;FORTALEZA                          ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;9x19mm                                            ;M;Servidor Público(Porte por prerrogativa de função);3
2025;01;CE;FORTALEZA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;F;Servidor Público(Porte por prerrogativa de função);2
2025;01;CE;FORTALEZA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;2
2025;01;CE;FORTALEZA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);4
2025;01;CE;FORTALEZA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;4
2025;01;CE;FORTALEZA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;CE;FORTALEZA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;M;Servidor Público(Porte por prerrogativa de função);2
2025;01;CE;HORIZONTE                          ;Ativo/Válido;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;F;Cidadão                                           ;1
2025;01;CE;ICÓ                                ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;CE;INDEPENDÊNCIA                      ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;1
2025;01;CE;IRAUÇUBA                           ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;Cidadão                                           ;1
2025;01;CE;IRAUÇUBA                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;CE;ITAITINGA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;CE;ITAITINGA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;CE;ITAPAJÉ                            ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;CE;ITAPIPOCA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;1
2025;01;CE;JUAZEIRO DO NORTE                  ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;CE;JUAZEIRO DO NORTE                  ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;CE;PARACURU                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;CE;PEDRA BRANCA                       ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;2
2025;01;CE;QUIXADÁ                            ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;CE;RUSSAS                             ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;F;Cidadão                                           ;1
2025;01;CE;RUSSAS                             ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;Cidadão                                           ;1
2025;01;CE;RUSSAS                             ;Ativo/Válido;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;CE;SOBRAL                             ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2025;01;CE;SOBRAL                             ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;1
2025;01;CE;TIANGUÁ                            ;Ativo/Válido;Pistola                                           ;SIG SAUER (SIG SAUER GMBH)                                            ;9x19mm                                            ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;DF;BRASÍLIA                           ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;F;Cidadão                                           ;1
2025;01;DF;BRASÍLIA                           ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;Cidadão                                           ;5
2025;01;DF;BRASÍLIA                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.22 LR                                            ;M;Cidadão                                           ;1
2025;01;DF;BRASÍLIA                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;13
2025;01;DF;BRASÍLIA                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);6
2025;01;DF;BRASÍLIA                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;F;Cidadão                                           ;1
2025;01;DF;BRASÍLIA                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;4
2025;01;DF;BRASÍLIA                           ;Ativo/Válido;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;DF;BRASÍLIA                           ;Ativo/Válido;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;F;Cidadão                                           ;1
2025;01;DF;BRASÍLIA                           ;Ativo/Válido;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;DF;BRASÍLIA                           ;Ativo/Válido;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;M;Servidor Público(Porte por prerrogativa de função);1
2025;01;ES;ALFREDO CHAVES                     ;Ativo/Válido;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;M;Cidadão                                           ;1
