ANO_EMISSAO;MES_MISSAO;UF;MUNICIPIO;STATUS_REGISTRO;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;SEXO;CATEGORIA;TOTAL
2026;04;SP;ARAÇATUBA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;1
2026;04;SP;ARAÇATUBA                          ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2026;04;SP;ARAÇATUBA                          ;Ativo/Válido;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 MAGNUM                                        ;M;Cidadão                                           ;1
2026;04;SP;ASSIS                              ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2026;04;SP;ATIBAIA                            ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;M;Cidadão                                           ;1
2026;04;SP;ATIBAIA                            ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;Cidadão                                           ;1
2026;04;SP;BARRETOS                           ;Ativo/Válido;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;M;Servidor Público(Porte por prerrogativa de função);2
2026;04;SP;BARRINHA                           ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Cidadão                                           ;1
2026;04;SP;BARUERI                            ;Ativo/Válido;Fuzil                                             ;FIRE EAGLE                                                            ;5,56x45mm                                         ;M;Servidor Público(Porte por prerrogativa de função);1
2026;04;SP;BARUERI                            ;Ativo/Válido;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;9x19mm                                            ;M;Servidor Público(Porte por prerrogativa de função);1
2026;04;SP;BARUERI                            ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;Servidor Público(Porte por prerrogativa de função);1
2026;04;SP;BAURU                              ;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;M;Servidor Público(Porte por prerrogativa de função);1
